idMouvement,dateMouvement,descriptionCompte,nomBanque,nomTiers,nomCategorie,nomSousCategorie,montant
961,2025-02-09,Compte 3,Banque C,Fnac,Cadeau,,-156.11
1446,2025-02-09,Compte 3,Banque C,Free,Internet,,-31.36
254,2025-02-10,Compte 2,Banque A,SFR,Téléphone,,-16.78
1457,2025-02-10,Compte 2,Banque A,Spotify,Loisir,,-70.41
937,2025-02-11,Compte 3,Banque C,Impôts,Impôts,,-317.06
903,2025-02-11,Compte 2,Banque A,Auchan,Alimentation,,-81.42
2280,2025-02-12,Compte 3,Banque C,Truffaut,Animaux,,-57.41
2263,2025-02-12,Compte 1,Banque B,Netflix,Loisir,,-37.9
1365,2025-02-12,Compte 1,Banque B,Zalando,Cadeau,,-185.01
1254,2025-02-13,Compte 2,Banque A,DAB,Retrait,,-145.66
1243,2025-02-13,Compte 1,Banque B,Lidl,Alimentation,,-121.9
1914,2025-02-15,Compte 1,Banque B,H&M,Vêtements,,-234.06
1058,2025-02-15,Compte 3,Banque C,Impôts,Impôts,,-1768.07
1340,2025-02-15,Compte 2,Banque A,Zalando,Cadeau,,-138.79
1447,2025-02-16,Compte 1,Banque B,Entreprise B,Salaire,,2439.78
2153,2025-02-16,Compte 3,Banque C,URSSAF,Impôts,,-1241.34
2425,2025-02-17,Compte 1,Banque B,Livret A,Épargne,,401.73
2407,2025-02-17,Compte 3,Banque C,Banque Postale,Frais bancaires,,-19.55
2657,2025-02-18,Compte 3,Banque C,Banque Postale,Frais bancaires,,-16.23
1374,2025-02-18,Compte 2,Banque A,Expedia,Vacances,,-682.18
796,2025-02-19,Compte 2,Banque A,Spotify,Loisir,,-95.87
1474,2025-02-19,Compte 3,Banque C,H&M,Vêtements,,-185.35
813,2025-02-19,Compte 1,Banque B,CPAM,Remboursement,,166.06
1771,2025-02-19,Compte 2,Banque A,H&M,Vêtements,,-50.0
860,2025-02-19,Compte 3,Banque C,Lidl,Alimentation,,-79.13
2928,2025-02-20,Compte 2,Banque A,DAB,Retrait,,-215.2
2544,2025-02-21,Compte 3,Banque C,Banque Postale,Frais bancaires,,-2.85
1165,2025-02-22,Compte 3,Banque C,SFR,Téléphone,,-39.4
1306,2025-02-22,Compte 1,Banque B,Engie,Logement,,-538.67
896,2025-02-22,Compte 1,Banque B,CPAM,Remboursement,,186.13
1770,2025-02-22,Compte 3,Banque C,Free,Internet,,-30.06
1855,2025-02-23,Compte 2,Banque A,Banque Postale,Frais bancaires,,-10.73
461,2025-02-23,Compte 3,Banque C,Animalis,Animaux,,-55.77
1683,2025-02-23,Compte 3,Banque C,Divers,Divers,,-69.31
236,2025-02-23,Compte 3,Banque C,Entreprise B,Salaire,,2966.84
1616,2025-02-24,Compte 2,Banque A,Uniqlo,Vêtements,,-202.17
2130,2025-02-24,Compte 2,Banque A,Auchan,Alimentation,,-101.37
1449,2025-02-24,Compte 1,Banque B,JouetClub,Enfants,,-55.82
1404,2025-02-24,Compte 1,Banque B,Hôpital,Santé,,-52.17
949,2025-02-25,Compte 2,Banque A,Uniqlo,Vêtements,,-80.38
52,2025-02-26,Compte 1,Banque B,Pharmacie,Santé,,-23.83
2031,2025-02-27,Compte 1,Banque B,Expedia,Vacances,,-825.39
379,2025-02-27,Compte 3,Banque C,Engie,Logement,,-603.46
1240,2025-02-27,Compte 3,Banque C,Impôts,Impôts,,-379.4
1566,2025-02-28,Compte 1,Banque B,Allianz,Assurance,,-28.33
2028,2025-02-28,Compte 3,Banque C,Netflix,Loisir,,-29.08
2250,2025-03-01,Compte 3,Banque C,Truffaut,Animaux,,-76.9
443,2025-03-01,Compte 2,Banque A,Uber,Transport,,-13.88
885,2025-03-01,Compte 2,Banque A,Impôts,Impôts,,-1670.57
2586,2025-03-01,Compte 3,Banque C,Orchestra,Enfants,,-41.83
37,2025-03-03,Compte 3,Banque C,Carrefour,Alimentation,,-169.63
890,2025-03-05,Compte 2,Banque A,Engie,Logement,,-657.44
30,2025-03-05,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-14.05
634,2025-03-05,Compte 1,Banque B,Impôts,Impôts,,-704.29
297,2025-03-07,Compte 1,Banque B,H&M,Vêtements,,-139.34
440,2025-03-07,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-15.74
846,2025-03-07,Compte 3,Banque C,Pharmacie,Santé,,-93.43
2472,2025-03-07,Compte 1,Banque B,Livret A,Épargne,,112.85
2945,2025-03-08,Compte 3,Banque C,Entreprise C,Salaire,,2612.45
1251,2025-03-08,Compte 2,Banque A,Uniqlo,Vêtements,,-201.34
1790,2025-03-08,Compte 2,Banque A,Animalis,Animaux,,-19.56
1367,2025-03-08,Compte 3,Banque C,Livret A,Épargne,,486.58
1900,2025-03-09,Compte 1,Banque B,Zara,Vêtements,,-126.12
675,2025-03-10,Compte 2,Banque A,SFR,Téléphone,,-33.6
280,2025-03-10,Compte 3,Banque C,Animalis,Animaux,,-53.29
541,2025-03-10,Compte 1,Banque B,Airbnb,Vacances,,-331.41
1250,2025-03-10,Compte 3,Banque C,SFR,Internet,,-47.77
1962,2025-03-11,Compte 1,Banque B,Bowling,Loisir,,-18.52
1994,2025-03-13,Compte 3,Banque C,Allianz,Assurance,,-71.49
527,2025-03-13,Compte 1,Banque B,Mutuelle,Remboursement,,225.7
318,2025-03-14,Compte 1,Banque B,Entreprise C,Salaire,,2685.07
1910,2025-03-14,Compte 1,Banque B,Impôts,Impôts,,-341.46
216,2025-03-14,Compte 1,Banque B,Crédit Agricole,Frais bancaires,,-7.63
240,2025-03-14,Compte 1,Banque B,Mutuelle,Remboursement,,207.43
2372,2025-03-15,Compte 3,Banque C,Uniqlo,Vêtements,,-197.65
1094,2025-03-15,Compte 2,Banque A,Truffaut,Animaux,,-61.01
646,2025-03-16,Compte 2,Banque A,Intermarché,Alimentation,,-126.6
1125,2025-03-17,Compte 3,Banque C,MAIF,Assurance,,-59.21
2380,2025-03-17,Compte 1,Banque B,CPAM,Remboursement,,72.44
2079,2025-03-18,Compte 3,Banque C,Fnac,Cadeau,,-114.28
2514,2025-03-18,Compte 3,Banque C,DAB,Retrait,,-250.47
1922,2025-03-18,Compte 1,Banque B,Amazon,Cadeau,,-165.44
1913,2025-03-19,Compte 2,Banque A,Orchestra,Enfants,,-87.87
936,2025-03-19,Compte 3,Banque C,SFR,Internet,,-49.91
2240,2025-03-19,Compte 2,Banque A,Mutuelle,Remboursement,,119.46
2652,2025-03-19,Compte 3,Banque C,Blablacar,Transport,,-60.55
1052,2025-03-20,Compte 2,Banque A,Bouygues,Téléphone,,-45.12
1418,2025-03-20,Compte 3,Banque C,DAB,Retrait,,-161.55
947,2025-03-20,Compte 2,Banque A,MAIF,Assurance,,-69.92
536,2025-03-20,Compte 3,Banque C,MAIF,Assurance,,-45.17
658,2025-03-21,Compte 3,Banque C,Orchestra,Enfants,,-60.43
1070,2025-03-21,Compte 1,Banque B,Orange,Téléphone,,-27.98
1672,2025-03-21,Compte 3,Banque C,Livret A,Épargne,,258.48
1438,2025-03-22,Compte 2,Banque A,Amazon,Cadeau,,-192.79
2922,2025-03-22,Compte 2,Banque A,Orchestra,Enfants,,-41.79
2058,2025-03-22,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-3.25
630,2025-03-22,Compte 3,Banque C,Divers,Divers,,-60.71
516,2025-03-22,Compte 3,Banque C,Truffaut,Animaux,,-37.24
1358,2025-03-23,Compte 2,Banque A,CPAM,Remboursement,,13.64
1261,2025-03-23,Compte 1,Banque B,Orange,Internet,,-50.23
1383,2025-03-23,Compte 3,Banque C,Spotify,Loisir,,-59.79
2139,2025-03-24,Compte 3,Banque C,DAB,Retrait,,-259.98
373,2025-03-24,Compte 2,Banque A,Uber,Transport,,-35.28
304,2025-03-25,Compte 2,Banque A,Zalando,Cadeau,,-180.47
2990,2025-03-25,Compte 3,Banque C,Bouygues,Téléphone,,-49.92
334,2025-03-25,Compte 2,Banque A,Netflix,Loisir,,-68.65
2794,2025-03-25,Compte 2,Banque A,Banque Postale,Frais bancaires,,-10.78
909,2025-03-26,Compte 3,Banque C,Uber,Transport,,-17.61
11,2025-03-26,Compte 2,Banque A,EDF,Logement,,-582.05
2577,2025-03-27,Compte 3,Banque C,JouetClub,Enfants,,-76.48
1039,2025-03-27,Compte 3,Banque C,Mutuelle,Remboursement,,226.27
1278,2025-03-27,Compte 1,Banque B,Expedia,Vacances,,-656.31
2783,2025-03-28,Compte 2,Banque A,Loyer,Logement,,-371.49
2426,2025-03-28,Compte 3,Banque C,Doctolib,Santé,,-76.82
912,2025-03-28,Compte 1,Banque B,Loyer,Logement,,-594.09
945,2025-03-29,Compte 3,Banque C,MAIF,Assurance,,-74.05
1847,2025-03-29,Compte 1,Banque B,Animalis,Animaux,,-48.11
664,2025-03-29,Compte 3,Banque C,Divers,Divers,,-19.84
1759,2025-03-29,Compte 2,Banque A,Expedia,Vacances,,-581.12
2847,2025-03-30,Compte 1,Banque B,EDF,Logement,,-644.58
2001,2025-03-30,Compte 2,Banque A,Cinéma,Loisir,,-40.17
2390,2025-03-30,Compte 2,Banque A,Hôpital,Santé,,-36.78
1899,2025-03-30,Compte 2,Banque A,SNCF,Transport,,-68.16
1355,2025-03-31,Compte 1,Banque B,Crédit Agricole,Frais bancaires,,-16.08
2359,2025-03-31,Compte 1,Banque B,Orchestra,Enfants,,-74.49
790,2025-04-01,Compte 1,Banque B,Engie,Logement,,-771.03
2230,2025-04-01,Compte 2,Banque A,Orange,Internet,,-21.09
93,2025-04-02,Compte 3,Banque C,Expedia,Vacances,,-194.44
725,2025-04-02,Compte 3,Banque C,Banque Postale,Frais bancaires,,-13.63
2587,2025-04-02,Compte 3,Banque C,Orange,Internet,,-30.27
836,2025-04-02,Compte 1,Banque B,DAB,Retrait,,-217.71
2751,2025-04-02,Compte 3,Banque C,Banque Postale,Frais bancaires,,-14.65
1563,2025-04-02,Compte 3,Banque C,Zalando,Cadeau,,-134.89
1023,2025-04-02,Compte 1,Banque B,MAIF,Assurance,,-35.45
441,2025-04-03,Compte 2,Banque A,Netflix,Loisir,,-70.18
264,2025-04-03,Compte 1,Banque B,Pharmacie,Santé,,-89.39
1871,2025-04-03,Compte 3,Banque C,DAB,Retrait,,-257.85
372,2025-04-04,Compte 1,Banque B,AXA,Assurance,,-113.65
2324,2025-04-05,Compte 3,Banque C,Divers,Divers,,-23.76
582,2025-04-05,Compte 1,Banque B,Crédit Agricole,Frais bancaires,,-3.79
2792,2025-04-06,Compte 2,Banque A,Divers,Divers,,-49.88
397,2025-04-06,Compte 2,Banque A,Orchestra,Enfants,,-41.94
1473,2025-04-07,Compte 2,Banque A,Animalis,Animaux,,-10.74
2947,2025-04-07,Compte 3,Banque C,Entreprise A,Salaire,,2104.27
818,2025-04-07,Compte 1,Banque B,SNCF,Transport,,-42.84
2889,2025-04-07,Compte 2,Banque A,Animalis,Animaux,,-67.83
2135,2025-04-07,Compte 1,Banque B,DAB,Retrait,,-25.41
1026,2025-04-07,Compte 1,Banque B,DAB,Retrait,,-24.2
35,2025-04-07,Compte 3,Banque C,Loyer,Logement,,-678.54
1082,2025-04-08,Compte 1,Banque B,Free,Internet,,-40.95
191,2025-04-09,Compte 2,Banque A,DAB,Retrait,,-81.64
1287,2025-04-10,Compte 3,Banque C,H&M,Vêtements,,-182.96
2491,2025-04-10,Compte 3,Banque C,Doctolib,Santé,,-78.76
990,2025-04-10,Compte 2,Banque A,Loyer,Logement,,-378.99
179,2025-04-11,Compte 2,Banque A,Banque Postale,Frais bancaires,,-3.81
89,2025-04-11,Compte 3,Banque C,Expedia,Vacances,,-708.81
2701,2025-04-12,Compte 2,Banque A,Spotify,Loisir,,-52.54
596,2025-04-12,Compte 2,Banque A,EDF,Logement,,-508.13
384,2025-04-12,Compte 1,Banque B,Banque Postale,Frais bancaires,,-7.34
2284,2025-04-12,Compte 2,Banque A,Pharmacie,Santé,,-118.32
2729,2025-04-13,Compte 1,Banque B,Entreprise B,Salaire,,2229.49
2582,2025-04-13,Compte 1,Banque B,Fnac,Cadeau,,-73.26
2829,2025-04-13,Compte 1,Banque B,Banque Postale,Frais bancaires,,-4.64
2704,2025-04-14,Compte 2,Banque A,Orchestra,Enfants,,-14.53
2640,2025-04-15,Compte 2,Banque A,Expedia,Vacances,,-797.78
2198,2025-04-15,Compte 1,Banque B,Orange,Téléphone,,-13.86
2914,2025-04-15,Compte 2,Banque A,Zalando,Cadeau,,-95.53
2991,2025-04-16,Compte 3,Banque C,Expedia,Vacances,,-540.04
627,2025-04-17,Compte 2,Banque A,Zalando,Cadeau,,-90.17
125,2025-04-17,Compte 1,Banque B,Blablacar,Transport,,-9.2
1577,2025-04-18,Compte 3,Banque C,Bowling,Loisir,,-54.93
962,2025-04-18,Compte 2,Banque A,Orchestra,Enfants,,-64.33
1033,2025-04-19,Compte 2,Banque A,Uber,Transport,,-51.86
1787,2025-04-19,Compte 1,Banque B,PEL,Épargne,,275.72
1285,2025-04-19,Compte 3,Banque C,Blablacar,Transport,,-79.03
1522,2025-04-19,Compte 3,Banque C,Divers,Divers,,-26.29
538,2025-04-20,Compte 1,Banque B,EDF,Logement,,-851.28
2494,2025-04-21,Compte 2,Banque A,Free,Internet,,-35.14
2262,2025-04-21,Compte 1,Banque B,MAIF,Assurance,,-44.29
551,2025-04-21,Compte 1,Banque B,Orange,Téléphone,,-37.46
449,2025-04-22,Compte 1,Banque B,Orange,Internet,,-49.75
1061,2025-04-22,Compte 2,Banque A,SFR,Internet,,-27.28
1068,2025-04-22,Compte 3,Banque C,SNCF,Transport,,-28.44
1581,2025-04-23,Compte 2,Banque A,Netflix,Loisir,,-63.81
2696,2025-04-23,Compte 2,Banque A,PEL,Épargne,,159.61
1409,2025-04-23,Compte 1,Banque B,Entreprise A,Salaire,,2007.41
1369,2025-04-23,Compte 1,Banque B,DAB,Retrait,,-285.93
2836,2025-04-23,Compte 2,Banque A,Pharmacie,Santé,,-80.39
1678,2025-04-23,Compte 1,Banque B,Intermarché,Alimentation,,-179.79
965,2025-04-23,Compte 3,Banque C,Carrefour,Alimentation,,-131.04
1895,2025-04-23,Compte 2,Banque A,AXA,Assurance,,-114.4
620,2025-04-23,Compte 3,Banque C,Doctolib,Santé,,-54.07
2609,2025-04-24,Compte 2,Banque A,Impôts,Impôts,,-1154.25
72,2025-04-25,Compte 3,Banque C,Impôts,Impôts,,-873.01
1338,2025-04-25,Compte 3,Banque C,Banque Postale,Frais bancaires,,-17.45
1774,2025-04-26,Compte 2,Banque A,JouetClub,Enfants,,-55.68
477,2025-04-26,Compte 1,Banque B,Livret A,Épargne,,344.6
1980,2025-04-26,Compte 1,Banque B,CPAM,Remboursement,,26.98
1833,2025-04-26,Compte 2,Banque A,Animalis,Animaux,,-72.8
861,2025-04-26,Compte 2,Banque A,Cinéma,Loisir,,-61.14
1080,2025-04-27,Compte 2,Banque A,Airbnb,Vacances,,-534.95
1981,2025-04-27,Compte 1,Banque B,Auchan,Alimentation,,-157.54
158,2025-04-27,Compte 1,Banque B,CPAM,Remboursement,,60.88
1506,2025-04-28,Compte 3,Banque C,Lidl,Alimentation,,-35.23
2602,2025-04-28,Compte 1,Banque B,Banque Postale,Frais bancaires,,-18.82
768,2025-04-29,Compte 3,Banque C,Zalando,Cadeau,,-105.71
2765,2025-04-29,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-17.04
2120,2025-04-29,Compte 2,Banque A,Crédit Agricole,Frais bancaires,,-12.55
2816,2025-05-01,Compte 2,Banque A,Bowling,Loisir,,-32.79
222,2025-05-01,Compte 3,Banque C,Pharmacie,Santé,,-116.25
752,2025-05-01,Compte 2,Banque A,SFR,Téléphone,,-41.15
1762,2025-05-01,Compte 1,Banque B,Doctolib,Santé,,-121.21
1003,2025-05-02,Compte 2,Banque A,Truffaut,Animaux,,-54.54
7,2025-05-03,Compte 2,Banque A,CPAM,Remboursement,,88.94
905,2025-05-03,Compte 1,Banque B,Truffaut,Animaux,,-70.75
1575,2025-05-03,Compte 3,Banque C,Zara,Vêtements,,-242.82
1620,2025-05-03,Compte 1,Banque B,Allianz,Assurance,,-116.5
1693,2025-05-03,Compte 2,Banque A,SFR,Internet,,-35.05
2560,2025-05-04,Compte 3,Banque C,Expedia,Vacances,,-306.41
1416,2025-05-05,Compte 3,Banque C,Free,Internet,,-34.04
1401,2025-05-05,Compte 2,Banque A,EDF,Logement,,-559.92
2739,2025-05-05,Compte 3,Banque C,Truffaut,Animaux,,-88.15
99,2025-05-05,Compte 3,Banque C,SNCF,Transport,,-5.11
91,2025-05-05,Compte 2,Banque A,Crédit Agricole,Frais bancaires,,-17.66
1298,2025-05-06,Compte 3,Banque C,Orchestra,Enfants,,-33.48
1995,2025-05-07,Compte 1,Banque B,Entreprise A,Salaire,,2667.18
176,2025-05-07,Compte 1,Banque B,Lidl,Alimentation,,-158.52
851,2025-05-07,Compte 1,Banque B,Carrefour,Alimentation,,-116.23
2321,2025-05-08,Compte 1,Banque B,Truffaut,Animaux,,-97.74
1728,2025-05-09,Compte 3,Banque C,CPAM,Remboursement,,197.23
1862,2025-05-09,Compte 1,Banque B,Booking,Vacances,,-517.6
971,2025-05-10,Compte 2,Banque A,Orchestra,Enfants,,-48.09
1853,2025-05-10,Compte 2,Banque A,Mutuelle,Remboursement,,160.27
2169,2025-05-10,Compte 3,Banque C,Mutuelle,Remboursement,,154.24
1246,2025-05-11,Compte 3,Banque C,JouetClub,Enfants,,-102.68
2469,2025-05-12,Compte 3,Banque C,Uber,Transport,,-59.41
1201,2025-05-12,Compte 1,Banque B,Orange,Internet,,-25.4
1738,2025-05-12,Compte 1,Banque B,Mutuelle,Remboursement,,208.46
2732,2025-05-12,Compte 3,Banque C,Bouygues,Téléphone,,-12.96
1938,2025-05-13,Compte 1,Banque B,Cinéma,Loisir,,-24.37
2013,2025-05-13,Compte 3,Banque C,DAB,Retrait,,-233.0
1769,2025-05-13,Compte 1,Banque B,AXA,Assurance,,-111.42
925,2025-05-13,Compte 1,Banque B,Livret A,Épargne,,193.78
2158,2025-05-13,Compte 2,Banque A,Impôts,Impôts,,-1266.82
1292,2025-05-14,Compte 3,Banque C,Carrefour,Alimentation,,-91.88
1025,2025-05-14,Compte 3,Banque C,Allianz,Assurance,,-69.3
387,2025-05-15,Compte 2,Banque A,Doctolib,Santé,,-141.56
34,2025-05-15,Compte 3,Banque C,Orchestra,Enfants,,-79.19
2965,2025-05-15,Compte 3,Banque C,Animalis,Animaux,,-69.12
39,2025-05-15,Compte 2,Banque A,EDF,Logement,,-603.99
1704,2025-05-16,Compte 2,Banque A,DAB,Retrait,,-274.23
2468,2025-05-17,Compte 2,Banque A,Pharmacie,Santé,,-100.22
1069,2025-05-17,Compte 2,Banque A,JouetClub,Enfants,,-77.63
329,2025-05-17,Compte 2,Banque A,Uniqlo,Vêtements,,-242.94
1314,2025-05-17,Compte 3,Banque C,Impôts,Impôts,,-911.7
369,2025-05-18,Compte 2,Banque A,Truffaut,Animaux,,-41.4
2446,2025-05-18,Compte 2,Banque A,Loyer,Logement,,-524.59
2212,2025-05-19,Compte 1,Banque B,Mutuelle,Remboursement,,212.67
2451,2025-05-19,Compte 2,Banque A,Free,Internet,,-30.18
583,2025-05-19,Compte 3,Banque C,Spotify,Loisir,,-63.57
90,2025-05-19,Compte 3,Banque C,DAB,Retrait,,-248.37
1008,2025-05-19,Compte 1,Banque B,Livret A,Épargne,,265.82
1177,2025-05-20,Compte 1,Banque B,Hôpital,Santé,,-89.68
525,2025-05-20,Compte 3,Banque C,Booking,Vacances,,-873.33
319,2025-05-21,Compte 1,Banque B,Bouygues,Téléphone,,-25.62
1751,2025-05-21,Compte 1,Banque B,MAIF,Assurance,,-102.43
1903,2025-05-21,Compte 1,Banque B,H&M,Vêtements,,-247.08
2721,2025-05-21,Compte 1,Banque B,Bowling,Loisir,,-82.2
986,2025-05-21,Compte 1,Banque B,URSSAF,Impôts,,-1775.8
2465,2025-05-21,Compte 1,Banque B,PEL,Épargne,,487.58
1896,2025-05-22,Compte 3,Banque C,SFR,Internet,,-56.7
3,2025-05-22,Compte 2,Banque A,Carrefour,Alimentation,,-76.05
1837,2025-05-22,Compte 2,Banque A,Booking,Vacances,,-123.6
874,2025-05-23,Compte 2,Banque A,Orange,Téléphone,,-47.5
2899,2025-05-23,Compte 1,Banque B,Zalando,Cadeau,,-100.77
2025,2025-05-23,Compte 1,Banque B,SNCF,Transport,,-79.73
2536,2025-05-23,Compte 3,Banque C,JouetClub,Enfants,,-147.26
2069,2025-05-23,Compte 2,Banque A,Crédit Agricole,Frais bancaires,,-3.43
2658,2025-05-23,Compte 2,Banque A,Entreprise C,Salaire,,2295.65
2333,2025-05-24,Compte 1,Banque B,Divers,Divers,,-85.92
1726,2025-05-24,Compte 1,Banque B,Animalis,Animaux,,-37.39
528,2025-05-25,Compte 1,Banque B,Doctolib,Santé,,-30.97
621,2025-05-25,Compte 3,Banque C,Animalis,Animaux,,-97.2
2185,2025-05-26,Compte 2,Banque A,Impôts,Impôts,,-1234.01
1890,2025-05-26,Compte 2,Banque A,Banque Postale,Frais bancaires,,-11.94
82,2025-05-26,Compte 3,Banque C,Free,Internet,,-27.83
960,2025-05-26,Compte 3,Banque C,Divers,Divers,,-66.33
2782,2025-05-26,Compte 1,Banque B,CPAM,Remboursement,,264.44
1088,2025-05-27,Compte 1,Banque B,Engie,Logement,,-487.3
2306,2025-05-28,Compte 1,Banque B,Blablacar,Transport,,-77.85
1328,2025-05-28,Compte 2,Banque A,CPAM,Remboursement,,176.19
1232,2025-05-28,Compte 2,Banque A,URSSAF,Impôts,,-888.08
1882,2025-05-28,Compte 1,Banque B,EDF,Logement,,-795.83
1978,2025-05-28,Compte 1,Banque B,Engie,Logement,,-873.75
691,2025-05-29,Compte 3,Banque C,Lidl,Alimentation,,-68.2
2029,2025-05-29,Compte 2,Banque A,H&M,Vêtements,,-175.47
2948,2025-05-29,Compte 2,Banque A,Booking,Vacances,,-861.17
2341,2025-05-29,Compte 1,Banque B,Booking,Vacances,,-117.76
1815,2025-05-30,Compte 3,Banque C,Blablacar,Transport,,-52.72
277,2025-05-30,Compte 3,Banque C,Zara,Vêtements,,-86.29
336,2025-05-31,Compte 3,Banque C,Mutuelle,Remboursement,,146.67
1584,2025-05-31,Compte 3,Banque C,Banque Postale,Frais bancaires,,-14.59
2436,2025-06-01,Compte 1,Banque B,URSSAF,Impôts,,-709.0
1544,2025-06-01,Compte 1,Banque B,Allianz,Assurance,,-51.31
400,2025-06-01,Compte 1,Banque B,Orchestra,Enfants,,-92.12
2051,2025-06-02,Compte 3,Banque C,Orange,Internet,,-23.12
206,2025-06-02,Compte 3,Banque C,Doctolib,Santé,,-92.22
1541,2025-06-02,Compte 3,Banque C,Doctolib,Santé,,-140.23
1395,2025-06-02,Compte 2,Banque A,Cinéma,Loisir,,-43.37
1043,2025-06-02,Compte 1,Banque B,Animalis,Animaux,,-80.61
1744,2025-06-02,Compte 3,Banque C,Free,Internet,,-38.83
1634,2025-06-02,Compte 1,Banque B,Zara,Vêtements,,-126.04
2179,2025-06-03,Compte 3,Banque C,Animalis,Animaux,,-43.95
2207,2025-06-03,Compte 1,Banque B,Entreprise C,Salaire,,2982.0
85,2025-06-03,Compte 1,Banque B,Impôts,Impôts,,-1279.24
282,2025-06-03,Compte 1,Banque B,Banque Postale,Frais bancaires,,-19.65
2806,2025-06-05,Compte 3,Banque C,Pharmacie,Santé,,-125.87
1549,2025-06-05,Compte 3,Banque C,JouetClub,Enfants,,-33.66
1256,2025-06-07,Compte 3,Banque C,Livret A,Épargne,,130.17
2538,2025-06-08,Compte 2,Banque A,AXA,Assurance,,-58.45
587,2025-06-09,Compte 2,Banque A,CPAM,Remboursement,,76.44
1650,2025-06-09,Compte 1,Banque B,AXA,Assurance,,-30.68
1180,2025-06-09,Compte 2,Banque A,Entreprise C,Salaire,,2255.44
1057,2025-06-09,Compte 1,Banque B,Expedia,Vacances,,-1147.88
1359,2025-06-09,Compte 3,Banque C,Truffaut,Animaux,,-96.34
1334,2025-06-10,Compte 2,Banque A,Mutuelle,Remboursement,,120.66
556,2025-06-10,Compte 1,Banque B,SFR,Téléphone,,-28.54
666,2025-06-10,Compte 3,Banque C,Amazon,Cadeau,,-93.68
1676,2025-06-10,Compte 1,Banque B,Expedia,Vacances,,-140.2
1467,2025-06-10,Compte 1,Banque B,Animalis,Animaux,,-12.48
806,2025-06-10,Compte 2,Banque A,Animalis,Animaux,,-76.09
140,2025-06-11,Compte 1,Banque B,PEL,Épargne,,76.43
1613,2025-06-11,Compte 2,Banque A,Zalando,Cadeau,,-115.19
1659,2025-06-11,Compte 1,Banque B,Carrefour,Alimentation,,-145.0
2006,2025-06-12,Compte 2,Banque A,Zalando,Cadeau,,-146.77
1434,2025-06-12,Compte 3,Banque C,Loyer,Logement,,-695.68
101,2025-06-12,Compte 3,Banque C,Animalis,Animaux,,-94.59
2433,2025-06-12,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-19.67
2406,2025-06-12,Compte 3,Banque C,Doctolib,Santé,,-121.75
1546,2025-06-13,Compte 2,Banque A,URSSAF,Impôts,,-232.17
561,2025-06-13,Compte 2,Banque A,Banque Postale,Frais bancaires,,-8.83
2037,2025-06-13,Compte 2,Banque A,Netflix,Loisir,,-54.16
1603,2025-06-13,Compte 2,Banque A,Bouygues,Téléphone,,-26.89
2383,2025-06-14,Compte 1,Banque B,Allianz,Assurance,,-43.69
588,2025-06-14,Compte 2,Banque A,JouetClub,Enfants,,-100.52
1697,2025-06-15,Compte 3,Banque C,Livret A,Épargne,,159.13
2444,2025-06-15,Compte 3,Banque C,Lidl,Alimentation,,-90.69
809,2025-06-15,Compte 3,Banque C,Lidl,Alimentation,,-91.5
2614,2025-06-15,Compte 3,Banque C,Banque Postale,Frais bancaires,,-6.77
1813,2025-06-16,Compte 2,Banque A,Doctolib,Santé,,-16.56
614,2025-06-16,Compte 2,Banque A,JouetClub,Enfants,,-101.78
602,2025-06-17,Compte 2,Banque A,Zara,Vêtements,,-211.34
694,2025-06-17,Compte 3,Banque C,Divers,Divers,,-91.56
332,2025-06-17,Compte 3,Banque C,Blablacar,Transport,,-73.56
1983,2025-06-18,Compte 2,Banque A,Impôts,Impôts,,-1467.0
545,2025-06-18,Compte 1,Banque B,Bouygues,Téléphone,,-18.98
1104,2025-06-18,Compte 1,Banque B,Orange,Téléphone,,-39.87
417,2025-06-18,Compte 3,Banque C,Crédit Agricole,Frais bancaires,,-17.83
1293,2025-06-19,Compte 3,Banque C,EDF,Logement,,-736.56
2934,2025-06-19,Compte 2,Banque A,DAB,Retrait,,-149.72
415,2025-06-19,Compte 2,Banque A,Allianz,Assurance,,-71.41
2256,2025-06-19,Compte 1,Banque B,Blablacar,Transport,,-75.58
1829,2025-06-20,Compte 3,Banque C,Hôpital,Santé,,-103.21
182,2025-06-20,Compte 2,Banque A,Orange,Téléphone,,-28.01
